sial	[sharu]\n▪<i><font face='mono'>adj.</font></i>\na bit, a little: <i><font color='#404040'>Was ki ra na fogabe anw sial gyaje&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
siance	[shanshie]\n▪<i><font face='mono'>n.</font></i>\nholy land, sanctuary, utopia\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
siann	[shan]\n▪<i><font face='mono'>n.</font></i>\nlight (Note: if it's preceeded by a "LYA" emotion vowel, its meaning changes to "Maiden of Homura"): <i><font color='#404040'>x. harr t.h.s. siann&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
sielp	[shierupu]\n▪<i><font face='mono'>n.</font></i>\nbrook, murmur: <i><font color='#404040'>chs hasyu en zassyen der sielp&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
sik	[shiku]\n▪<i><font face='mono'>v.</font></i>\nleave, move away from\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
siss	[?]\n▪<i><font face='mono'>v.</font></i>\nerase, put out, eliminate: <i><font color='#404040'>na siss cupla&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
skit	[sukitto]\n▪<i><font face='mono'>v.</font></i>\npromise\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
slep	[surepu]\n▪<i><font face='mono'>v.</font></i>\nsleep: <i><font color='#404040'>Ma num ra slep faura etealune na dauan&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
slepir	[surepia]\n▪<i><font face='mono'>v.</font></i>\nput to sleep, stop (an activity): <i><font color='#404040'>Rrha num ra slepir etealune na near na morto ciel&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
so	[?]\n▪<i><font face='mono'>conj.</font></i>\nin such a way, so much: <i><font color='#404040'>Yorr faf so&nbsp;&nbsp;—<font size='1'>EXEC_SPHILIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
soare	[?]\n▪<i><font face='mono'>n.</font></i>\nsong, prayer: <i><font color='#404040'>Wee ki ra araus tes soare en giue mea iem&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
sol	[soru]\n▪<i><font face='mono'>v.</font></i>\n(daylight) shines, shine down brilliantly (Note: However, the phrase "Sol Ciel" refers to the region of the first Ar tonelico tower, and was to be used as the name of the world. It's because there was already a phrase in Central Standard Note for this world, "Ar Ciel", that "Sol Ciel" ended becoming only the name of the region of the first tower. That region owes its name to the Ancient Metafalss Note.): <i><font color='#404040'>Faura yerwe murfan anw sol ciel&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
sonwe	[son'ue]\n▪<i><font face='mono'>v.</font></i>\nsing: <i><font color='#404040'>Faura sonwe murfan anw sol ciel ee&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
sor	[soa]\n▪<i><font face='mono'>pro.</font></i>\nthat: <i><font color='#404040'>Wee ki ra ene rre sor hymme ar ciel en rre hymmnos ee powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
sorr it	\n▪<i><font face='mono'>conj.</font></i>\nit's that way\n\n<b>&lt;DIALECT&gt;</b> \n
sorra it	\n▪<i><font face='mono'>conj.</font></i>\nin those ways,\n\n<b>&lt;DIALECT&gt;</b> \n
sos	[sosu]\n▪<i><font face='mono'>conj.</font></i>\nfor, because of, for the sake of: <i><font color='#404040'>Rrha ki ra enne sos yor&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
sosar	[sosaru]\n▪<i><font face='mono'>n.</font></i>\nmagic, magical power (Note: Even if the magic that manifests through Hymmnos is called "maya", actually the spells have a much more specialized image. "maya" has a nuance of miracles made by the power of the gods, while sosar... its more similar to standard sorcery).: <i><font color='#404040'>Was yea ra enne en crushue gyen METAFALICA ee sosar&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
sphaela	[sufaiera]\n▪<i><font face='mono'>n.</font></i>\nworld: <i><font color='#404040'>vega ouvyu giz sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
sphilar	[sufi^ra]\n▪<i><font face='mono'>n.</font></i>\nmind, spirit: <i><font color='#404040'>l.n.c.a. w.w.j.n.c. syec sphilar&nbsp;&nbsp;—<font size='1'>jy ra cc ci ce je xa jy r acc ci ce je xa rcc jy ra cc ar foul</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
spiritum	[supiritoumu]\n▪<i><font face='mono'>adj./n.</font></i>\nsoul, of the soul: <i><font color='#404040'>Wee yea ra hymme spiritum&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
spitze	[shupittsue]\n▪<i><font face='mono'>n.</font></i>\nfreedom\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ssvid	[?]\n▪<i><font face='mono'>v.</font></i>\noutlive: <i><font color='#404040'>x. rre qejyu ssvid hiralg ag xevxl&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
stel	[suteru]\n▪<i><font face='mono'>v.</font></i>\ntake, steal, snatch away (Note: Used when one takes something from other person by force. Used usually by the one that lost the stolen thing): <i><font color='#404040'>Rrha wol ra stel naja getrra faura anw dornpica&nbsp;&nbsp;—<font size='1'>EXEC_HIBERNATION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
stelled	[suteredo]\n▪<i><font face='mono'>v.</font></i>\ncompete, struggle for (Note: Used for fierce battles or competitions. Used usually by the loser.)\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
suwant	[suwanto]\n▪<i><font face='mono'>v.</font></i>\nsave, rescue, help: <i><font color='#404040'>Was paks ga suwant mea irs here an yor&nbsp;&nbsp;—<font size='1'>EXEC_with.METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
swant	\n▪<i><font face='mono'>v.</font></i>\nhelp, save, rescue\n\n<b>&lt;DIALECT&gt;</b> Central\n
syalea	[?]\n▪<i><font face='mono'>n.</font></i>\ndecision, resolve: <i><font color='#404040'>w.w.j.n.c. syalea en zz kvvia&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
syana	[?]\n▪<i><font face='mono'>noun, verb</font></i>\necho, resound \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
syast	[shasuto]\n▪<i><font face='mono'>v.</font></i>\ncongregate, gather: <i><font color='#404040'>Wee yea ra hymme hymmnos harmon en syast et wi powel&nbsp;&nbsp;—<font size='1'>Singing Hill - Harmonics FRELIA </font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
syec	[seku]\n▪<i><font face='mono'>n.</font></i>\nabyss, depths (Note: Not used to refer to a physical abyss, but rather to a mental one. This word is usually used to represent the Soulspace).: <i><font color='#404040'>Ma ki ga ks maya yor syec&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
syezo	[?]\n▪<i><font face='mono'>noun</font></i>\nsoup \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
synk	[shinku]\n▪<i><font face='mono'>v.</font></i>\noverlap, pile up: <i><font color='#404040'>Rrha ki ra synk cexm dius lusye&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
syunaht	[shunatto]\n▪<i><font face='mono'>verb</font></i>\ndissolve, scatter, vanish \n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
t.h.s.	[?]\n▪<i><font face='mono'>E.v.</font></i>\ngo outside: <i><font color='#404040'>x. harr t.h.s. siann&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
t.k.d.	[tokuto]\n▪<i><font face='mono'>v.</font></i>\nreach: <i><font color='#404040'>y.z.t. za rre vega f.s. t.k.d. ag zz t.k.d. tie hartes yor&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
t.n.	[toun]\n▪<i><font face='mono'>v.</font></i>\nstop, end: <i><font color='#404040'>ag t.n. za v.t. dn balduo sefanl&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
t.n.m.n.	[tonmun]\n▪<i><font face='mono'>v.</font></i>\nscatter (seeds), (to) plant: <i><font color='#404040'>x. rre rhaplanca t.n.m.n. poe ess gkgul doodu&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
t.r.m.	[torumu]\n▪<i><font face='mono'>v.</font></i>\ndevelop, make bloom, realize: <i><font color='#404040'>t.r.m.&nbsp;&nbsp;—<font size='1'>jy ra cc ci ce je xa jy r acc ci ce je xa rcc jy ra cc ar foul</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tafane	[?]\n▪<i><font face='mono'>adj.</font></i>\nglittering, sparkling: <i><font color='#404040'>x. harr m.r.r. aje tafane sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
talam	[ta^ran]\n▪<i><font face='mono'>adj.</font></i>\ndawn's color: <i><font color='#404040'>x. rre cia n.m.l. ut talam ag f.r.l. du tussu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tanta	[tanta]\n▪<i><font face='mono'>v.</font></i>\ndance\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
tapa	[tapa]\n▪<i><font face='mono'>n.</font></i>\nwater\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tarfe	[ta^fe]\n▪<i><font face='mono'>v.</font></i>\nstop, halt: <i><font color='#404040'>en tarfe tou yos maun&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
targue	[ta^gue]\n▪<i><font face='mono'>conj.</font></i>\neven if ~ is the case: <i><font color='#404040'>targue rre qejyu z.z.x.&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tasyue	[ta^shue]\n▪<i><font face='mono'>v.</font></i>\noffer, sacrifice: <i><font color='#404040'>Rrha ki ra tasyue murfanare sos saash&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
tatakaria	[?]\n▪<i><font face='mono'>noun</font></i>\nexistences, beings, lives \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tek	[teku]\n▪<i><font face='mono'>v.</font></i>\nGo: <i><font color='#404040'>Rrha ki ra tek wim tes yor&nbsp;&nbsp;—<font size='1'>EXEC_LINKER</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
tes	[tesu]\n▪<i><font face='mono'>conj.</font></i>\nat ~, to ~: <i><font color='#404040'>Rrha ki ra sarrifis mea noes tes inferiare saash&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
teyys	[teisu]\n▪<i><font face='mono'>v.</font></i>\nhalt, remain, exist, stay (Note: Equivalent to the English "stay"): <i><font color='#404040'>Ma num ra teyys ween syec oz wase en noglle guatrz ee&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ther	[jia]\n▪<i><font face='mono'>conj.</font></i>\nthat\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
tictim	[teikuteimu]\n▪<i><font face='mono'>v.</font></i>\ncontrol, operate, do as one pleases: <i><font color='#404040'>Ma num ra tictim yorr wis kneet hueaf van yorr zaffur&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
tie	[teie]\n▪<i><font face='mono'>conj.</font></i>\nin regards to... (specifying a subject): <i><font color='#404040'>Rrha ki ra tie yor ini en nha&nbsp;&nbsp;—<font size='1'>Singing Hill</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tienar	[?]\n▪<i><font face='mono'>adverb</font></i>\nwithout stopping, without end \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tilanta	[?]\n▪<i><font face='mono'>verb</font></i>\nflow into \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tim	[?]\n▪<i><font face='mono'>n.</font></i>\ntime: <i><font color='#404040'>Whalt tim 0 chs Diasee&nbsp;&nbsp;—<font size='1'>EXEC_LINKER</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
titia	[teiteia]\n▪<i><font face='mono'>n.</font></i>\ngood will, innate goodness of man: <i><font color='#404040'>x. rre w.r.m. maen a.u.k. zess titia&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
titil	[teiteiru]\n▪<i><font face='mono'>n.</font></i>\nsmall things, accesories: <i><font color='#404040'>titil yehah presia yorr wis yehah presia yanje&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
titilia	[teiteiria]\n▪<i><font face='mono'>adj.</font></i>\nsmall, little, tiny: <i><font color='#404040'>en shen titilia mea spiritum&nbsp;&nbsp;—<font size='1'>EXEC_SOL=FAGE/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
toe	[?]\n▪<i><font face='mono'>adjective, verb</font></i>\nrise above, stand over \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tonelico	[?]\n▪<i><font face='mono'>n.</font></i>\ndivine tree, (possible alternate meaning: tower): <i><font color='#404040'>Synk sor al memora en knawa Ar tonelico&nbsp;&nbsp;—<font size='1'>EXEC_LINKER</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tou	[tou]\n▪<i><font face='mono'>conj.</font></i>\nat ~, in ~, to ~: <i><font color='#404040'>en tarfe tou yos maun&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
touwaka	[touwaka]\n▪<i><font face='mono'>E.s. II</font></i>\nwishful, hiding wishes in my heart: <i><font color='#404040'>Nnoi crown touwaka arsye yor&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
trina	[?]\n▪<i><font face='mono'>verb</font></i>\nnotice, become aware \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
ttu	[tsutou]\n▪<i><font face='mono'>conj.</font></i>\nin order to do ~\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
ture	[?]\n▪<i><font face='mono'>n.</font></i>\nbonds: <i><font color='#404040'>Ridalnae ture inferiare manaf&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
tussu	[toussu]\n▪<i><font face='mono'>n.</font></i>\nchange: <i><font color='#404040'>x. rre cia n.m.l. ut talam ag f.r.l. du tussu&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tyui	[touyui]\n▪<i><font face='mono'>adj.</font></i>\nSmall, little, tiny: <i><font color='#404040'>x. rre sarr m.n.g. du tyui lyuma&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
tyuss	[?]\n▪<i><font face='mono'>adj.</font></i>\ntender, kind: <i><font color='#404040'>y.y. en tyuss vl omness&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
ugi	[u^ji]\n▪<i><font face='mono'>v.</font></i>\ndecide: <i><font color='#404040'>Den crown ugi arsye mea&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
uje	[?]\n▪<i><font face='mono'>adj.</font></i>\ncruel, evil\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
ujes	[ujiesu]\n▪<i><font face='mono'>n.</font></i>\nill will: <i><font color='#404040'>x. sorr m.r.r. du daedu ag ujes&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
unloee	[anroi]\n▪<i><font face='mono'>v.</font></i>\nprostrate before\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
urgn	[urugun]\n▪<i><font face='mono'>n.</font></i>\ngrief, lamentation: <i><font color='#404040'>x. rre urgn zz t.k.d. ut glansee&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
urr	[uru]\n▪<i><font face='mono'>v.</font></i>\n(something unseen) appears, manifests, incarnates: <i><font color='#404040'>yehar hyear Rrha num ra urr innna mea&nbsp;&nbsp;—<font size='1'>EXEC_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
ut	[utou]\n▪<i><font face='mono'>conj.</font></i>\nat ~, to ~ (Note: Equivalent to the English "to"): <i><font color='#404040'>x. rre vonn papana f.p.n. ut kvyeire qoga iem&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
uteu	[uteu]\n▪<i><font face='mono'>v.</font></i>\ndoze off: <i><font color='#404040'>was yea ra wael yorr uteu enw fernia&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
v.a.	[va]\n▪<i><font face='mono'>v.</font></i>\nproduce, craft\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
v.s.k.	[visuku]\n▪<i><font face='mono'>v.</font></i>\nsense physically, feel, experience: <i><font color='#404040'>x. harr v.s.k. dazua&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
v.t.	[vutsu]\n▪<i><font face='mono'>v.</font></i>\nlive: <i><font color='#404040'>x. harr v.t. ess dazua&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
vaffa	[?]\n▪<i><font face='mono'>verb</font></i>\nclear away, sweep away \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
vale	[?]\n▪<i><font face='mono'>noun</font></i>\nbed \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
valwa	[baruwa]\n▪<i><font face='mono'>v.</font></i>\npurify: <i><font color='#404040'>Was yea ra sonwe sos yor en valwa anw ciel&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~omness chs ciel sos infel</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
vamue	\n▪<i><font face='mono'></font></i>\n(unknown meaning)\n\n<b>&lt;DIALECT&gt;</b> \n
van	[van]\n▪<i><font face='mono'>conj.</font></i>\neven if ~, even should ~ happen: <i><font color='#404040'>van yor jyel der polon&nbsp;&nbsp;—<font size='1'>EXEC_VIENA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
varda	[varuda]\n▪<i><font face='mono'>n.</font></i>\nbig tree: <i><font color='#404040'>x. rre poe h.w.s.s. ut varda&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
vega	[vega]\n▪<i><font face='mono'>n.</font></i>\nhere, this: <i><font color='#404040'>vega ouvyu giz sphaela&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
vege	[vejie]\n▪<i><font face='mono'>n.</font></i>\nthere, that: <i><font color='#404040'>x. rre vege dgal a.u.k. zz papana&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
vianchiel	[vianshie^ru]\n▪<i><font face='mono'>n./adj.</font></i>\npure, undefiled, clean, beautiful: <i><font color='#404040'>echrra en pitod clalliss ar vianchiel&nbsp;&nbsp;—<font size='1'>Colors~SEN~Will This Flower Bloom? 	</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
viega	[vie^ga]\n▪<i><font face='mono'>n.</font></i>\nblade, sword: <i><font color='#404040'>Rrha paks ra chs viega zethpa yor&nbsp;&nbsp;—<font size='1'>EXEC_DESPEDIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Metafalss Note\n
vigiga	[?]\n▪<i><font face='mono'>adjective, noun</font></i>\ncold \n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
vinan	[vinan]\n▪<i><font face='mono'>n./adj.</font></i>\nwhite: <i><font color='#404040'>Den here irs ar vinan frawr ween titilia shellan&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
vine	[vi^ne]\n▪<i><font face='mono'>n.</font></i>\nalcohol, liquor, wine (Note: general pronoun for alcoholic beverages): <i><font color='#404040'>llizz discest vine den kuhle&nbsp;&nbsp;—<font size='1'>The Heart Speaks</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
viss	[visu]\n▪<i><font face='mono'>v.</font></i>\nread, read between the lines\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
vit	[vitto]\n▪<i><font face='mono'>v.</font></i>\nsee, watch: <i><font color='#404040'>Hyear whai yorra vit rol hierle&nbsp;&nbsp;—<font size='1'>EXEC_HARMONIOUS_FUSION/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Cult Ciel Note\n
viuy	[?]\n▪<i><font face='mono'>adj.</font></i>\ndarkened: <i><font color='#404040'>presia aterra cremia sos viuy lonfa&nbsp;&nbsp;—<font size='1'>EXEC_CHRONICLE KEY</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
vl	[?]\n▪<i><font face='mono'>conj.</font></i>\nsince, from, in: <i><font color='#404040'>y.y. en tyuss vl omness&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Unknown [Unofficial]\n
vonn	[von]\n▪<i><font face='mono'>n./adj.</font></i>\ndark, darkness: <i><font color='#404040'>x. rre vonn papana f.p.n. ut kvyeire qoga iem&nbsp;&nbsp;—<font size='1'>EXEC_over.METHOD_SUBLIMATION/.~lamenza</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> Central Standard Note\n
w.f.	[ufu]\n▪<i><font face='mono'>v.</font></i>\nwant to do ~\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.h.h.	[wou]\n▪<i><font face='mono'>v.</font></i>\nfeel, sense\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.n.s.	[unsu]\n▪<i><font face='mono'>v.</font></i>\nvisit, echo: <i><font color='#404040'>w.n.s. rhaplanca ween fandel walasye&nbsp;&nbsp;—<font size='1'>EXEC_with.METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.r.l.	[ururu]\n▪<i><font face='mono'>v.</font></i>\naim at, have an eye on: <i><font color='#404040'>ar w.r.l. du cia dn ryewa keg&nbsp;&nbsp;—<font size='1'>METHOD_METAFALICA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.r.m.	[warumu]\n▪<i><font face='mono'>v.</font></i>\nshine on, illuminate: <i><font color='#404040'>x. rre w.r.m. maen a.u.k. zess titia&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.s.	[usu]\n▪<i><font face='mono'>v.</font></i>\ngive: <i><font color='#404040'>x. rre m.t.y.y. giz w.s. du giz&nbsp;&nbsp;—<font size='1'>METHOD_REPLEKIA/.</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
w.s.s.	[?]\n▪<i><font face='mono'>v.</font></i>\npraise\n\n<b>&lt;DIALECT&gt;</b> Pastalie [Unofficial]\n
w.w.j.n.c.	[u^janku]\n▪<i><font face='mono'>v.</font></i>\nresound, sympathize: <i><font color='#404040'>l.n.c.a. w.w.j.n.c. syec sphilar&nbsp;&nbsp;—<font size='1'>jy ra cc ci ce je xa jy r acc ci ce je xa rcc jy ra cc ar foul</font></font></i>\n\n<b>&lt;DIALECT&gt;</b> New Testament of Pastalie\n
